,State Name,County Name,HPSA Score
0,Alabama,"Autauga County, AL",12.0
1,Alabama,"Autauga County, AL | Elmore County, AL | Montgomery County, AL",16.0
2,Alabama,"Baldwin County, AL",15.0
3,Alabama,"Barbour County, AL",18.666666666666668
4,Alabama,"Bibb County, AL",15.75
5,Alabama,"Blount County, AL",15.0
6,Alabama,"Bullock County, AL",19.333333333333332
7,Alabama,"Butler County, AL",15.0
8,Alabama,"Calhoun County, AL",13.0
9,Alabama,"Chambers County, AL",17.5
10,Alabama,"Cherokee County, AL",15.0
11,Alabama,"Chilton County, AL",13.0
12,Alabama,"Choctaw County, AL",20.0
13,Alabama,"Clarke County, AL",19.5
14,Alabama,"Clay County, AL",12.0
15,Alabama,"Cleburne County, AL",18.0
16,Alabama,"Colbert County, AL | Lauderdale County, AL",14.0
17,Alabama,"Conecuh County, AL",15.0
18,Alabama,"Coosa County, AL",14.0
19,Alabama,"Covington County, AL",16.0
20,Alabama,"Crenshaw County, AL",15.0
21,Alabama,"Cullman County, AL",13.0
22,Alabama,"Dale County, AL",15.0
23,Alabama,"Dallas County, AL",16.5
24,Alabama,"DeKalb County, AL",14.5
25,Alabama,"Elmore County, AL",5.0
26,Alabama,"Elmore County, AL | Macon County, AL | Tallapoosa County, AL",18.0
27,Alabama,"Escambia County, AL",10.0
28,Alabama,"Etowah County, AL",16.0
29,Alabama,"Fayette County, AL | Lamar County, AL",15.0
30,Alabama,"Franklin County, AL",10.0
31,Alabama,"Geneva County, AL",14.0
32,Alabama,"Greene County, AL",23.0
33,Alabama,"Hale County, AL",16.0
34,Alabama,"Henry County, AL",11.0
35,Alabama,"Jackson County, AL",14.0
36,Alabama,"Jefferson County, AL",13.166666666666666
37,Alabama,"Lawrence County, AL",15.0
38,Alabama,"Lee County, AL",16.0
39,Alabama,"Limestone County, AL",9.0
40,Alabama,"Lowndes County, AL",22.0
41,Alabama,"Madison County, AL",16.5
42,Alabama,"Marengo County, AL",17.0
43,Alabama,"Marion County, AL",15.0
44,Alabama,"Marshall County, AL",12.5
45,Alabama,"Mobile County, AL",18.0
46,Alabama,"Monroe County, AL",18.0
47,Alabama,"Montgomery County, AL",14.0
48,Alabama,"Morgan County, AL",11.0
49,Alabama,"Perry County, AL",19.0
50,Alabama,"Pickens County, AL",13.0
51,Alabama,"Pike County, AL",12.5
52,Alabama,"Randolph County, AL",17.0
53,Alabama,"Russell County, AL",19.0
54,Alabama,"St. Clair County, AL",9.0
55,Alabama,"Sumter County, AL",18.0
56,Alabama,"Talladega County, AL",15.5
57,Alabama,"Tallapoosa County, AL",20.0
58,Alabama,"Tuscaloosa County, AL",18.5
59,Alabama,"Walker County, AL",16.0
60,Alabama,"Washington County, AL",14.0
61,Alabama,"Wilcox County, AL",18.0
62,Alabama,"Winston County, AL",15.0
63,Alaska,"Aleutians East Borough, AK",14.285714285714286
64,Alaska,"Aleutians West Census Area, AK",10.125
65,Alaska,"Anchorage Borough, AK",7.0
66,Alaska,"Bethel Census Area, AK",17.62162162162162
67,Alaska,"Bethel Census Area, AK ",17.0
68,Alaska,"Bristol Bay Borough, AK",8.5
69,Alaska,"Denali Borough, AK",10.5
70,Alaska,"Dillingham Census Area, AK",13.727272727272727
71,Alaska,"Fairbanks North Star Borough, AK",17.666666666666668
72,Alaska,"Haines Borough, AK",4.0
73,Alaska,"Hoonah-Angoon Census Area, AK",8.666666666666666
74,Alaska,"Juneau Borough, AK",14.333333333333334
75,Alaska,"Kenai Peninsula Borough, AK",11.153846153846153
76,Alaska,"Ketchikan Gateway Borough, AK",16.0
77,Alaska,"Kodiak Island Borough, AK",10.333333333333334
78,Alaska,"Kusilvak Census Area, AK",19.0
79,Alaska,"Lake and Peninsula Borough, AK",12.0
80,Alaska,"Matanuska-Susitna Borough, AK",10.666666666666666
81,Alaska,"Nome Census Area, AK",13.944444444444445
82,Alaska,"North Slope Borough, AK",14.333333333333334
83,Alaska,"Northwest Arctic Borough, AK",17.333333333333332
84,Alaska,"Prince of Wales-Hyder Census Area, AK",11.0
85,Alaska,"Sitka Borough, AK",3.0
86,Alaska,"Skagway Municipality, AK",11.5
87,Alaska,"Southeast Fairbanks Census Area, AK",10.142857142857142
88,Alaska,"Valdez-Cordova Census Area, AK",8.533333333333333
89,Alaska,"Wrangell City and Borough, AK",2.0
90,Alaska,"Yakutat Borough, AK",9.0
91,Alaska,"Yukon-Koyukuk Census Area, AK",11.06060606060606
92,Arizona,"Apache County, AZ",19.166666666666668
93,Arizona,"Apache County, AZ | Coconino County, AZ | Navajo County, AZ",20.0
94,Arizona,"Cochise County, AZ",15.5
95,Arizona,"Coconino County, AZ",16.666666666666668
96,Arizona,"Coconino County, AZ | Yavapai County, AZ",13.0
97,Arizona,"Gila County, AZ",11.0
98,Arizona,"Gila County, AZ | Graham County, AZ",20.0
99,Arizona,"Gila County, AZ | Navajo County, AZ",20.0
100,Arizona,"Graham County, AZ",15.4
101,Arizona,"Greenlee County, AZ",13.0
102,Arizona,"La Paz County, AZ",16.0
103,Arizona,"Maricopa County, AZ",15.931818181818182
104,Arizona,"Maricopa County, AZ | Pima County, AZ",20.0
105,Arizona,"Maricopa County, AZ | Pinal County, AZ",16.0
106,Arizona,"Mohave County, AZ",14.521739130434783
107,Arizona,"Navajo County, AZ",18.625
108,Arizona,"Pima County, AZ",16.7
109,Arizona,"Pinal County, AZ",15.411764705882353
110,Arizona,"Santa Cruz County, AZ",15.0
111,Arizona,"Yavapai County, AZ",14.0
112,Arizona,"Yuma County, AZ",14.875
113,Arkansas,"Arkansas County, AR",11.0
114,Arkansas,"Ashley County, AR",14.5
115,Arkansas,"Baxter County, AR",11.0
116,Arkansas,"Benton County, AR",16.0
117,Arkansas,"Boone County, AR",8.0
118,Arkansas,"Calhoun County, AR",15.5
119,Arkansas,"Carroll County, AR",14.0
120,Arkansas,"Chicot County, AR",20.0
121,Arkansas,"Clark County, AR",17.0
122,Arkansas,"Clay County, AR",13.333333333333334
123,Arkansas,"Cleburne County, AR",9.0
124,Arkansas,"Cleveland County, AR",17.5
125,Arkansas,"Columbia County, AR",14.0
126,Arkansas,"Craighead County, AR",12.0
127,Arkansas,"Crawford County, AR",13.0
128,Arkansas,"Crittenden County, AR",16.0
129,Arkansas,"Cross County, AR",12.0
130,Arkansas,"Dallas County, AR",18.0
131,Arkansas,"Desha County, AR",17.5
132,Arkansas,"Faulkner County, AR",11.333333333333334
133,Arkansas,"Franklin County, AR",11.0
134,Arkansas,"Fulton County, AR",16.0
135,Arkansas,"Grant County, AR",12.0
136,Arkansas,"Hot Spring County, AR",9.5
137,Arkansas,"Howard County, AR",14.0
138,Arkansas,"Izard County, AR",15.0
139,Arkansas,"Jackson County, AR",7.5
140,Arkansas,"Jefferson County, AR",11.285714285714286
141,Arkansas,"Johnson County, AR",11.0
142,Arkansas,"Lafayette County, AR",15.0
143,Arkansas,"Lee County, AR",14.666666666666666
144,Arkansas,"Lincoln County, AR",15.25
145,Arkansas,"Logan County, AR",11.0
146,Arkansas,"Lonoke County, AR",10.0
147,Arkansas,"Madison County, AR",11.0
148,Arkansas,"Marion County, AR",14.0
149,Arkansas,"Mississippi County, AR",15.0
150,Arkansas,"Monroe County, AR",13.0
151,Arkansas,"Montgomery County, AR",13.0
152,Arkansas,"Nevada County, AR",15.0
153,Arkansas,"Newton County, AR",18.0
154,Arkansas,"Ouachita County, AR",11.0
155,Arkansas,"Perry County, AR",18.0
156,Arkansas,"Pike County, AR",16.0
157,Arkansas,"Poinsett County, AR",12.0
158,Arkansas,"Polk County, AR",13.5
159,Arkansas,"Prairie County, AR",15.0
160,Arkansas,"Pulaski County, AR",3.0
161,Arkansas,"Pulaski County, AR | Saline County, AR",17.0
162,Arkansas,"Scott County, AR",13.0
163,Arkansas,"Searcy County, AR",14.0
164,Arkansas,"Sevier County, AR",8.0
165,Arkansas,"St. Francis County, AR",12.0
166,Arkansas,"Stone County, AR",15.0
167,Arkansas,"Union County, AR",11.0
168,Arkansas,"Van Buren County, AR",15.0
169,Arkansas,"Washington County, AR",16.0
170,Arkansas,"Woodruff County, AR",13.25
171,Arkansas,"Yell County, AR",11.0
172,California,"Alameda County, CA",14.923076923076923
173,California,"Alpine County, CA",10.0
174,California,"Amador County, CA",11.333333333333334
175,California,"Butte County, CA",14.0
176,California,"Calaveras County, CA",11.333333333333334
177,California,"Colusa County, CA",13.0
178,California,"Contra Costa County, CA",17.0
179,California,"Del Norte County, CA",16.125
180,California,"El Dorado County, CA",13.428571428571429
181,California,"Fresno County, CA",16.15
182,California,"Glenn County, CA",12.5
183,California,"Humboldt County, CA",15.545454545454545
184,California,"Imperial County, CA",15.444444444444445
185,California,"Inyo County, CA",12.714285714285714
186,California,"Kern County, CA",15.038461538461538
187,California,"Kings County, CA",15.076923076923077
188,California,"Lake County, CA",14.642857142857142
189,California,"Lassen County, CA",11.285714285714286
190,California,"Los Angeles County, CA",15.787037037037036
191,California,"Madera County, CA",15.0
192,California,"Marin County, CA",17.0
193,California,"Mariposa County, CA",13.8
194,California,"Mendocino County, CA",13.2
195,California,"Merced County, CA",14.909090909090908
196,California,"Modoc County, CA",12.428571428571429
197,California,"Mono County, CA",12.0
198,California,"Monterey County, CA",12.8
199,California,"Napa County, CA",13.0
200,California,"Nevada County, CA",11.75
201,California,"Nevada County, CA | Placer County, CA",10.0
202,California,"Orange County, CA",16.058823529411764
203,California,"Placer County, CA",12.666666666666666
204,California,"Plumas County, CA",13.2
205,California,"Riverside County, CA",14.05
206,California,"Sacramento County, CA",14.11111111111111
207,California,"San Benito County, CA",14.0
208,California,"San Bernardino County, CA",16.48
209,California,"San Diego County, CA",14.193548387096774
210,California,"San Francisco County, CA",16.3
211,California,"San Joaquin County, CA",14.833333333333334
212,California,"San Luis Obispo County, CA",18.0
213,California,"San Mateo County, CA",15.333333333333334
214,California,"Santa Barbara County, CA",14.666666666666666
215,California,"Santa Clara County, CA",11.375
216,California,"Santa Cruz County, CA",16.25
217,California,"Shasta County, CA",13.583333333333334
218,California,"Siskiyou County, CA",14.6
219,California,"Solano County, CA",15.0
220,California,"Sonoma County, CA",14.777777777777779
221,California,"Stanislaus County, CA",14.0
222,California,"Sutter County, CA",17.5
223,California,"Tehama County, CA",15.285714285714286
224,California,"Trinity County, CA",14.571428571428571
225,California,"Tulare County, CA",15.8
226,California,"Tuolumne County, CA",11.75
227,California,"Ventura County, CA",15.25
228,California,"Yolo County, CA",16.0
229,California,"Yuba County, CA",17.0
230,Colorado,"Adams County, CO",16.0
231,Colorado,"Adams County, CO | Arapahoe County, CO",13.0
232,Colorado,"Alamosa County, CO",22.0
233,Colorado,"Arapahoe County, CO",16.0
234,Colorado,"Archuleta County, CO",11.0
235,Colorado,"Baca County, CO",17.0
236,Colorado,"Bent County, CO | Crowley County, CO | Otero County, CO",18.0
237,Colorado,"Boulder County, CO",11.333333333333334
238,Colorado,"Chaffee County, CO",11.666666666666666
239,Colorado,"Cheyenne County, CO",13.0
240,Colorado,"Clear Creek County, CO",16.0
241,Colorado,"Conejos County, CO",18.0
242,Colorado,"Costilla County, CO",23.0
243,Colorado,"Crowley County, CO",3.0
244,Colorado,"Custer County, CO",19.0
245,Colorado,"Delta County, CO",13.0
246,Colorado,"Denver County, CO",15.181818181818182
247,Colorado,"Deuel County, NE | Sedgwick County, CO",15.0
248,Colorado,"Dolores County, CO",15.0
249,Colorado,"El Paso County, CO",16.333333333333332
250,Colorado,"Elbert County, CO",14.0
251,Colorado,"Elbert County, CO | Lincoln County, CO",15.0
252,Colorado,"Fremont County, CO",12.0
253,Colorado,"Garfield County, CO",17.0
254,Colorado,"Gilpin County, CO",19.0
255,Colorado,"Grand County, CO",13.0
256,Colorado,"Gunnison County, CO",14.0
257,Colorado,"Huerfano County, CO",17.0
258,Colorado,"Jackson County, CO",14.0
259,Colorado,"Jefferson County, CO",11.666666666666666
260,Colorado,"Kiowa County, CO",10.0
261,Colorado,"Kit Carson County, CO",14.0
262,Colorado,"La Plata County, CO",15.666666666666666
263,Colorado,"Lake County, CO",20.0
264,Colorado,"Larimer County, CO",12.5
265,Colorado,"Las Animas County, CO",14.5
266,Colorado,"Lincoln County, CO",12.0
267,Colorado,"Logan County, CO",12.0
268,Colorado,"Mesa County, CO",17.5
269,Colorado,"Mineral County, CO",7.0
270,Colorado,"Moffat County, CO",14.0
271,Colorado,"Montezuma County, CO",15.25
272,Colorado,"Montrose County, CO",19.0
273,Colorado,"Montrose County, CO | Ouray County, CO",15.0
274,Colorado,"Montrose County, CO | San Miguel County, CO",17.0
275,Colorado,"Morgan County, CO",9.0
276,Colorado,"Otero County, CO",19.0
277,Colorado,"Park County, CO",13.5
278,Colorado,"Phillips County, CO",12.0
279,Colorado,"Prowers County, CO",13.0
280,Colorado,"Pueblo County, CO",17.0
281,Colorado,"Rio Blanco County, CO",8.0
282,Colorado,"Rio Grande County, CO",19.333333333333332
283,Colorado,"Routt County, CO",18.0
284,Colorado,"Saguache County, CO",18.0
285,Colorado,"San Juan County, CO",7.0
286,Colorado,"San Miguel County, CO",16.0
287,Colorado,"Summit County, CO",22.0
288,Colorado,"Washington County, CO",13.0
289,Colorado,"Weld County, CO",16.0
290,Colorado,"Yuma County, CO",13.5
291,Connecticut,"Fairfield County, CT",12.4
292,Connecticut,"Hartford County, CT",15.7
293,Connecticut,"Litchfield County, CT",13.0
294,Connecticut,"Middlesex County, CT",14.0
295,Connecticut,"New Haven County, CT",16.0
296,Connecticut,"New London County, CT",13.8
297,Connecticut,"Tolland County, CT",13.0
298,Connecticut,"Windham County, CT",12.0
299,Delaware,"Kent County, DE",16.0
300,Delaware,"New Castle County, DE",11.666666666666666
301,Delaware,"Sussex County, DE",13.666666666666666
302,District of Columbia,"District of Columbia, DC",19.5
303,Florida,"Alachua County, FL",19.0
304,Florida,"Baker County, FL",14.5
305,Florida,"Bay County, FL",14.666666666666666
306,Florida,"Bradford County, FL",18.666666666666668
307,Florida,"Brevard County, FL",14.75
308,Florida,"Broward County, FL",18.09090909090909
309,Florida,"Calhoun County, FL",18.0
310,Florida,"Charlotte County, FL",7.5
311,Florida,"Citrus County, FL",16.6
312,Florida,"Clay County, FL",15.0
313,Florida,"Collier County, FL",15.6
314,Florida,"Columbia County, FL",14.0
315,Florida,"DeSoto County, FL",9.0
316,Florida,"Dixie County, FL",18.0
317,Florida,"Duval County, FL",18.88888888888889
318,Florida,"Escambia County, FL",15.0
319,Florida,"Flagler County, FL",16.0
320,Florida,"Franklin County, FL",11.0
321,Florida,"Gadsden County, FL",19.0
322,Florida,"Gilchrist County, FL",11.333333333333334
323,Florida,"Glades County, FL",15.0
324,Florida,"Gulf County, FL",11.5
325,Florida,"Hamilton County, FL",14.333333333333334
326,Florida,"Hardee County, FL",14.666666666666666
327,Florida,"Hendry County, FL",15.0
328,Florida,"Hernando County, FL",16.5
329,Florida,"Highlands County, FL",14.166666666666666
330,Florida,"Hillsborough County, FL",17.2
331,Florida,"Holmes County, FL",14.5
332,Florida,"Indian River County, FL",19.0
333,Florida,"Jackson County, FL",14.0
334,Florida,"Jefferson County, FL",14.5
335,Florida,"Lafayette County, FL",15.0
336,Florida,"Lake County, FL",16.2
337,Florida,"Lee County, FL",16.857142857142858
338,Florida,"Leon County, FL",21.166666666666668
339,Florida,"Levy County, FL",16.5
340,Florida,"Liberty County, FL",16.5
341,Florida,"Madison County, FL",17.666666666666668
342,Florida,"Manatee County, FL",13.0
343,Florida,"Marion County, FL",12.428571428571429
344,Florida,"Martin County, FL",12.5
345,Florida,"Miami-Dade County, FL",18.0
346,Florida,"Monroe County, FL",18.0
347,Florida,"Nassau County, FL",9.5
348,Florida,"Okaloosa County, FL",11.0
349,Florida,"Okeechobee County, FL",10.5
350,Florida,"Orange County, FL",16.818181818181817
351,Florida,"Osceola County, FL",17.0
352,Florida,"Palm Beach County, FL",18.545454545454547
353,Florida,"Pasco County, FL",18.5
354,Florida,"Pinellas County, FL",15.5
355,Florida,"Polk County, FL",15.142857142857142
356,Florida,"Putnam County, FL",20.0
357,Florida,"Santa Rosa County, FL",9.333333333333334
358,Florida,"Sarasota County, FL",14.75
359,Florida,"Seminole County, FL",19.0
360,Florida,"St. Johns County, FL",17.0
361,Florida,"St. Lucie County, FL",17.0
362,Florida,"Sumter County, FL",15.0
363,Florida,"Suwannee County, FL",17.4
364,Florida,"Taylor County, FL",14.2
365,Florida,"Union County, FL",16.5
366,Florida,"Volusia County, FL",14.666666666666666
367,Florida,"Wakulla County, FL",15.666666666666666
368,Florida,"Walton County, FL",11.5
369,Florida,"Washington County, FL",18.5
370,Georgia,"Appling County, GA",19.0
371,Georgia,"Atkinson County, GA",17.0
372,Georgia,"Bacon County, GA",17.0
373,Georgia,"Baker County, GA",18.0
374,Georgia,"Baldwin County, GA",11.5
375,Georgia,"Banks County, GA",16.0
376,Georgia,"Barrow County, GA",16.0
377,Georgia,"Bartow County, GA",15.0
378,Georgia,"Ben Hill County, GA",17.0
379,Georgia,"Berrien County, GA",16.0
380,Georgia,"Bibb County, GA",14.333333333333334
381,Georgia,"Bleckley County, GA",9.0
382,Georgia,"Brantley County, GA",17.0
383,Georgia,"Brooks County, GA",16.0
384,Georgia,"Bulloch County, GA",16.0
385,Georgia,"Burke County, GA",18.5
386,Georgia,"Butts County, GA",12.5
387,Georgia,"Calhoun County, GA",18.333333333333332
388,Georgia,"Camden County, GA",16.0
389,Georgia,"Candler County, GA",19.0
390,Georgia,"Carroll County, GA",15.0
391,Georgia,"Catoosa County, GA",17.5
392,Georgia,"Charlton County, GA",12.0
393,Georgia,"Chatham County, GA",16.0
394,Georgia,"Chattahoochee County, GA",16.0
395,Georgia,"Chattooga County, GA",15.5
396,Georgia,"Clarke County, GA",17.0
397,Georgia,"Clay County, GA",15.0
398,Georgia,"Clayton County, GA",16.0
399,Georgia,"Clinch County, GA",22.0
400,Georgia,"Cobb County, GA",18.0
401,Georgia,"Coffee County, GA",19.0
402,Georgia,"Colquitt County, GA",16.5
403,Georgia,"Columbia County, GA",17.0
404,Georgia,"Cook County, GA",16.0
405,Georgia,"Crawford County, GA",13.0
406,Georgia,"Crisp County, GA",21.333333333333332
407,Georgia,"Dade County, GA",18.5
408,Georgia,"Dawson County, GA",17.0
409,Georgia,"DeKalb County, GA",17.857142857142858
410,Georgia,"Decatur County, GA",20.0
411,Georgia,"Dodge County, GA",7.666666666666667
412,Georgia,"Dooly County, GA",17.0
413,Georgia,"Dougherty County, GA",20.5
414,Georgia,"Douglas County, GA",18.0
415,Georgia,"Early County, GA",17.5
416,Georgia,"Echols County, GA",18.0
417,Georgia,"Effingham County, GA",12.0
418,Georgia,"Elbert County, GA",18.5
419,Georgia,"Emanuel County, GA",16.5
420,Georgia,"Evans County, GA",20.0
421,Georgia,"Fannin County, GA",18.5
422,Georgia,"Floyd County, GA",17.0
423,Georgia,"Forsyth County, GA",19.0
424,Georgia,"Franklin County, GA",17.0
425,Georgia,"Fulton County, GA",18.7
426,Georgia,"Gilmer County, GA",16.0
427,Georgia,"Glascock County, GA | Warren County, GA",19.0
428,Georgia,"Glynn County, GA",19.0
429,Georgia,"Gordon County, GA",17.0
430,Georgia,"Grady County, GA",19.0
431,Georgia,"Greene County, GA",21.0
432,Georgia,"Gwinnett County, GA",13.666666666666666
433,Georgia,"Habersham County, GA",10.0
434,Georgia,"Hall County, GA",15.0
435,Georgia,"Hancock County, GA",19.0
436,Georgia,"Haralson County, GA",18.0
437,Georgia,"Harris County, GA",13.0
438,Georgia,"Hart County, GA",10.0
439,Georgia,"Heard County, GA",18.0
440,Georgia,"Houston County, GA",15.0
441,Georgia,"Irwin County, GA",22.5
442,Georgia,"Jackson County, GA",17.0
443,Georgia,"Jasper County, GA",12.0
444,Georgia,"Jeff Davis County, GA",12.0
445,Georgia,"Jefferson County, GA",18.0
446,Georgia,"Jenkins County, GA",16.0
447,Georgia,"Johnson County, GA",21.0
448,Georgia,"Jones County, GA",16.0
449,Georgia,"Lamar County, GA",17.0
450,Georgia,"Lanier County, GA",17.0
451,Georgia,"Laurens County, GA",16.0
452,Georgia,"Lee County, GA",9.0
453,Georgia,"Liberty County, GA",16.5
454,Georgia,"Lincoln County, GA",14.0
455,Georgia,"Long County, GA",15.0
456,Georgia,"Lowndes County, GA",11.5
457,Georgia,"Lumpkin County, GA",18.0
458,Georgia,"Macon County, GA",16.0
459,Georgia,"Madison County, GA",17.0
460,Georgia,"Marion County, GA",14.0
461,Georgia,"McDuffie County, GA",16.0
462,Georgia,"McIntosh County, GA",15.0
463,Georgia,"Meriwether County, GA",17.0
464,Georgia,"Miller County, GA",21.0
465,Georgia,"Mitchell County, GA",15.333333333333334
466,Georgia,"Monroe County, GA",14.0
467,Georgia,"Montgomery County, GA",20.0
468,Georgia,"Morgan County, GA",10.0
469,Georgia,"Murray County, GA",18.0
470,Georgia,"Muscogee County, GA",15.333333333333334
471,Georgia,"Oglethorpe County, GA",16.0
472,Georgia,"Paulding County, GA",12.0
473,Georgia,"Peach County, GA",15.0
474,Georgia,"Pickens County, GA",13.5
475,Georgia,"Pierce County, GA",16.0
476,Georgia,"Pike County, GA",14.0
477,Georgia,"Polk County, GA",19.0
478,Georgia,"Pulaski County, GA",14.5
479,Georgia,"Putnam County, GA",18.0
480,Georgia,"Quitman County, GA",20.0
481,Georgia,"Rabun County, GA",15.0
482,Georgia,"Randolph County, GA",18.0
483,Georgia,"Richmond County, GA",20.333333333333332
484,Georgia,"Schley County, GA",18.0
485,Georgia,"Screven County, GA",21.0
486,Georgia,"Seminole County, GA",20.0
487,Georgia,"Spalding County, GA",22.0
488,Georgia,"Stephens County, GA",14.0
489,Georgia,"Stewart County, GA",18.5
490,Georgia,"Stewart County, GA | Webster County, GA",17.0
491,Georgia,"Sumter County, GA",16.0
492,Georgia,"Talbot County, GA",15.0
493,Georgia,"Taliaferro County, GA",19.0
494,Georgia,"Tattnall County, GA",13.75
495,Georgia,"Taylor County, GA",18.0
496,Georgia,"Telfair County, GA",19.0
497,Georgia,"Terrell County, GA",16.0
498,Georgia,"Thomas County, GA",16.0
499,Georgia,"Tift County, GA",19.0
500,Georgia,"Toombs County, GA",19.0
501,Georgia,"Towns County, GA",15.0
502,Georgia,"Treutlen County, GA",21.0
503,Georgia,"Troup County, GA",18.0
504,Georgia,"Turner County, GA",19.0
505,Georgia,"Twiggs County, GA",21.0
506,Georgia,"Union County, GA",13.0
507,Georgia,"Upson County, GA",18.0
508,Georgia,"Walker County, GA",10.5
509,Georgia,"Walton County, GA",17.0
510,Georgia,"Ware County, GA",15.333333333333334
511,Georgia,"Washington County, GA",11.0
512,Georgia,"Wayne County, GA",10.0
513,Georgia,"Wheeler County, GA",19.0
514,Georgia,"White County, GA",17.0
515,Georgia,"Whitfield County, GA",16.0
516,Georgia,"Wilcox County, GA",19.0
517,Georgia,"Wilkes County, GA",17.0
518,Georgia,"Wilkinson County, GA",20.0
519,Georgia,"Worth County, GA",18.0
520,Hawaii,"Hawaii County, HI",16.857142857142858
521,Hawaii,"Honolulu County, HI",17.6
522,Hawaii,"Kauai County, HI",17.5
523,Hawaii,"Maui County, HI",15.428571428571429
524,Idaho,"Ada County, ID",10.0
525,Idaho,"Adams County, ID",14.0
526,Idaho,"Adams County, ID | Valley County, ID",15.0
527,Idaho,"Bannock County, ID",9.8
528,Idaho,"Bear Lake County, ID",12.333333333333334
529,Idaho,"Benewah County, ID",14.2
530,Idaho,"Bingham County, ID",13.4
531,Idaho,"Blaine County, ID",8.0
532,Idaho,"Boise County, ID",15.0
533,Idaho,"Bonner County, ID",12.0
534,Idaho,"Bonneville County, ID",9.0
535,Idaho,"Boundary County, ID",13.2
536,Idaho,"Butte County, ID",13.0
537,Idaho,"Camas County, ID",10.0
538,Idaho,"Canyon County, ID",12.666666666666666
539,Idaho,"Caribou County, ID",13.0
540,Idaho,"Cassia County, ID",10.0
541,Idaho,"Clark County, ID",9.0
542,Idaho,"Clearwater County, ID",10.666666666666666
543,Idaho,"Custer County, ID",15.0
544,Idaho,"Elmore County, ID",11.0
545,Idaho,"Franklin County, ID",9.0
546,Idaho,"Fremont County, ID",17.5
547,Idaho,"Gem County, ID",11.5
548,Idaho,"Gooding County, ID",18.0
549,Idaho,"Idaho County, ID",14.0
550,Idaho,"Jefferson County, ID",12.0
551,Idaho,"Jerome County, ID",16.0
552,Idaho,"Kootenai County, ID",14.5
553,Idaho,"Latah County, ID",15.25
554,Idaho,"Lemhi County, ID",16.5
555,Idaho,"Lewis County, ID",13.0
556,Idaho,"Lincoln County, ID",13.0
557,Idaho,"Madison County, ID",16.0
558,Idaho,"Minidoka County, ID",16.0
559,Idaho,"Nez Perce County, ID",12.0
560,Idaho,"Oneida County, ID",13.5
561,Idaho,"Owyhee County, ID",16.0
562,Idaho,"Payette County, ID",15.714285714285714
563,Idaho,"Power County, ID",12.5
564,Idaho,"Shoshone County, ID",16.0
565,Idaho,"Teton County, ID",14.666666666666666
566,Idaho,"Twin Falls County, ID",12.5
567,Idaho,"Valley County, ID",14.0
568,Idaho,"Washington County, ID",14.0
569,Illinois,"Adams County, IL",12.0
570,Illinois,"Alexander County, IL | Pulaski County, IL",18.0
571,Illinois,"Bond County, IL",14.0
572,Illinois,"Boone County, IL",16.0
573,Illinois,"Brown County, IL",14.333333333333334
574,Illinois,"Bureau County, IL | Putnam County, IL",12.0
575,Illinois,"Calhoun County, IL | Jersey County, IL",9.0
576,Illinois,"Carroll County, IL",18.0
577,Illinois,"Cass County, IL",18.5
578,Illinois,"Cass County, IL | Schuyler County, IL",16.0
579,Illinois,"Champaign County, IL",19.5
580,Illinois,"Christian County, IL",17.0
581,Illinois,"Clark County, IL | Edgar County, IL",17.0
582,Illinois,"Clay County, IL",15.25
583,Illinois,"Clinton County, IL",11.75
584,Illinois,"Coles County, IL",16.0
585,Illinois,"Cook County, IL",16.603603603603602
586,Illinois,"Cook County, IL | Kane County, IL",8.0
587,Illinois,"Crawford County, IL",16.0
588,Illinois,"Cumberland County, IL",17.0
589,Illinois,"De Witt County, IL",13.0
590,Illinois,"DeKalb County, IL",11.0
591,Illinois,"DeKalb County, IL | La Salle County, IL | Lee County, IL",11.0
592,Illinois,"Douglas County, IL",11.0
593,Illinois,"DuPage County, IL",19.0
594,Illinois,"Edgar County, IL",16.0
595,Illinois,"Edwards County, IL",16.0
596,Illinois,"Edwards County, IL | Wabash County, IL",16.0
597,Illinois,"Effingham County, IL",16.0
598,Illinois,"Fayette County, IL",17.0
599,Illinois,"Ford County, IL | Iroquois County, IL | Livingston County, IL",15.0
600,Illinois,"Franklin County, IL",17.666666666666668
601,Illinois,"Fulton County, IL",11.5
602,Illinois,"Gallatin County, IL",15.0
603,Illinois,"Greene County, IL",16.0
604,Illinois,"Hamilton County, IL",11.0
605,Illinois,"Hancock County, IL",16.0
606,Illinois,"Hardin County, IL | Pope County, IL",14.0
607,Illinois,"Henderson County, IL",17.0
608,Illinois,"Henry County, IL",14.0
609,Illinois,"Henry County, IL | Stark County, IL",12.0
610,Illinois,"Iroquois County, IL",15.666666666666666
611,Illinois,"Iroquois County, IL | Vermilion County, IL",8.0
612,Illinois,"Jackson County, IL",18.666666666666668
613,Illinois,"Jefferson County, IL",12.0
614,Illinois,"Jersey County, IL",16.0
615,Illinois,"Johnson County, IL",10.5
616,Illinois,"Kane County, IL",17.0
617,Illinois,"Kankakee County, IL",8.0
618,Illinois,"Knox County, IL",10.333333333333334
619,Illinois,"La Salle County, IL",10.666666666666666
620,Illinois,"La Salle County, IL | Livingston County, IL",7.0
621,Illinois,"Lake County, IL",16.5
622,Illinois,"Lawrence County, IL",14.666666666666666
623,Illinois,"Lee County, IL",6.0
624,Illinois,"Livingston County, IL",3.0
625,Illinois,"Logan County, IL",9.5
